@relation datacenter_ai_environmental_waste_risk_v2-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R27-29-weka.filters.unsupervised.attribute.NumericToNominal-R16-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute active_power_w numeric
@attribute energy_consumption_kwh numeric
@attribute water_usage_effectiveness numeric
@attribute carbon_intensity_gco2_kwh numeric
@attribute inlet_temperature_c numeric
@attribute exhaust_temperature_c numeric
@attribute delta_t_c numeric
@attribute fan_speed_rpm numeric
@attribute cooling_method {air,liquid,immersion,hybrid}
@attribute cpu_utilization_percent numeric
@attribute memory_utilization_percent numeric
@attribute gpu_power_w numeric
@attribute gpu_utilization_percent numeric
@attribute gpu_temperature_c numeric
@attribute gpu_core_frequency_mhz numeric
@attribute num_gpus {1,2,4,8,16}
@attribute ai_workload_type {training,inference,fine_tuning,idle}
@attribute batch_size numeric
@attribute num_epochs numeric
@attribute model_parameter_size_million numeric
@attribute training_samples numeric
@attribute job_duration_hours numeric
@attribute job_status {success,failed,aborted,running}
@attribute rack_power_density_kw numeric
@attribute gpu_sharing_mode {full_gpu,temporal_sharing,mig,none}
@attribute power_cap_w numeric
@attribute environmental_waste_risk_level {baixo,moderado,alto}

@data
0.658612,0.65,0.179487,0.401925,0.492188,0.607884,0.659341,0.656388,immersion,0.795181,0.775,0.857835,0.913043,0.84127,0.795734,16,training,0.749878,0.288591,0.481545,0.474814,0.225177,success,0.19913,full_gpu,0.844533,baixo
0.312654,0.313158,0.196581,0.468111,0.445312,0.406639,0.409341,0.320153,air,0.542169,0.65,0.360258,0.695652,0.679474,0.7117,4,inference,0.249634,0,0.033294,0.032407,0.021729,success,0.067826,temporal_sharing,0.41552,baixo
0.497452,0.492105,0.149573,0.253911,0.28125,0.522822,0.620879,0.4102,liquid,0.819277,0.8125,0.589661,0.913043,0.746032,0.816419,8,training,0.749878,0.409396,0.376275,0.509089,0.099508,running,0.1,full_gpu,0.645414,baixo
0.187786,0.189474,0.151709,0.397112,0.21875,0.40249,0.483516,0.4371,hybrid,0.39759,0.5125,0.384491,0.532609,0.539683,0.46671,4,inference,0.249634,0,0.070736,0.040329,0.016053,success,0.067826,temporal_sharing,0.275397,moderado
0.224165,0.22807,0.089744,0.300842,0.304688,0.304979,0.324176,0.334956,air,0.457831,0.675,0.41357,0.673913,0.539683,0.624434,2,inference,0.124573,0,0.017961,0.020831,0.02908,success,0.01913,mig,0.277249,moderado
0.888928,0.884211,0.352564,0.563177,0.570313,0.659751,0.700549,0.682158,liquid,0.674699,0.9125,0.764136,0.75,0.809524,0.714932,16,training,0.374695,0.832215,0.907643,0.566378,0.350035,success,0.222609,full_gpu,1,moderado
0.596397,0.598246,0.15812,0.393502,0.453125,0.66805,0.752747,0.554441,liquid,0.879518,0.875,0.909532,0.934783,0.904762,0.801551,16,training,0.749878,0.295302,0.434658,0.70053,0.572185,success,0.164348,full_gpu,0.711376,baixo
0.614851,0.609649,0.220085,0.38452,0.34375,0.545643,0.629121,0.647782,immersion,0.939759,0.8125,0.815832,0.652174,0.857143,0.835165,8,training,0.124573,0.671141,0.587701,0.835853,0.481163,success,0.098261,full_gpu,0.714021,moderado
0.429877,0.426316,0.209858,0.145608,0.492188,0.545643,0.576923,0.509491,liquid,0.783133,0.675,0.684976,0.826087,0.825397,0.775695,4,fine_tuning,0.062042,0.060403,0.064685,0.134669,0.13075,success,0.062609,full_gpu,0.499118,moderado
0.343058,0.337719,0.059829,0.323706,0.234375,0.475104,0.574176,0.565949,air,0.662651,0.8875,0.476575,0.663043,0.666667,0.563025,4,fine_tuning,0.249634,0.020134,0.099146,0.049728,0.103562,success,0.051304,full_gpu,0.416314,moderado
0.457293,0.457018,0.196581,0.43923,0.414063,0.460581,0.491758,0.547851,hybrid,0.53012,0.6875,0.418417,0.597826,0.634921,0.678733,8,inference,0.030777,0,0.035124,0.021364,0.013567,success,0.109565,mig,0.638007,moderado
0.720475,0.733333,0.271368,0.44284,0.726563,0.792531,0.821429,0.596735,liquid,0.493976,0.6125,0.789984,0.413043,0.84127,0.542986,16,training,0.249634,0.66443,0.501675,0.552447,0.648289,success,0.730435,full_gpu,0.929453,alto
0.025044,0.026316,0,0.126354,0.1875,0.112033,0.10989,0.05631,air,0.168675,0.1,0.042003,0.152174,0,0.2883,1,idle,0.00342,0,0.001343,0.000257,0.000865,success,0,none,0.044709,baixo
0.073374,0.07193,0.064103,0.022864,0.242188,0.226141,0.241758,0.208223,air,0.349398,0.65,0.101777,0.532609,0.412698,0.528119,2,inference,0.124573,0,0.009047,0.015998,0.007675,success,0,mig,0.086067,baixo
0.670562,0.668421,0.352564,0.486161,0.601562,0.728216,0.78022,0.69701,air,0.566265,0.8625,0.717286,0.597826,0.857143,0.764706,16,training,0.499756,0.295302,0.242521,0.895143,0.429004,success,0.232174,full_gpu,0.925573,moderado
0.456063,0.732456,0.816239,0.791817,0.609375,0.719917,0.766484,0.704928,hybrid,0.168675,0.3,0.555735,0.152174,0.68254,0.326438,4,idle,0.000489,0,0.000708,0.000234,0.024539,aborted,0.347826,full_gpu,0.603175,alto
0.334446,0.330702,0.094017,0.316486,0.359375,0.562241,0.645604,0.45087,hybrid,0.807229,0.7625,0.689822,0.641304,0.809524,0.736264,4,fine_tuning,0.374695,0.087248,0.045632,0.024504,0.02935,success,0.04087,full_gpu,0.417901,moderado
0.560281,0.55614,0.064103,0.057762,0.46875,0.443983,0.450549,0.486944,hybrid,0.638554,0.8875,0.736672,0.847826,0.825397,0.741435,8,training,0.249634,0.375839,0.315073,0.606424,0.391276,success,0.105217,full_gpu,0.743739,baixo
0.201582,0.204386,0.194444,0.463297,0.414063,0.456432,0.486264,0.374447,hybrid,0.46988,0.6375,0.285945,0.456522,0.460317,0.412411,2,inference,0.249634,0,0.037161,0.013938,0.002,success,0.018261,full_gpu,0.291975,moderado
0.173023,0.176316,0.106838,0.269555,0.46875,0.466805,0.480769,0.328661,air,0.39759,0.8,0.483037,0.695652,0.587302,0.732385,2,fine_tuning,0.187103,0.114094,0.170044,0.082213,0.058916,success,0.008696,temporal_sharing,0.254321,moderado
0.223286,0.223684,0.198718,0.246691,0.265625,0.518672,0.620879,0.481361,hybrid,0.457831,0.7625,0.533118,0.48913,0.666667,0.444732,4,inference,0.249634,0,0.070692,0.035051,0.01735,success,0.055652,full_gpu,0.29224,moderado
0.448155,0.44386,0.314103,0.38452,0.53125,0.626556,0.67033,0.53772,liquid,0.156627,0.4,0.555735,0.26087,0.698413,0.394312,8,idle,0.001466,0,0.00093,0.000275,0.02562,failed,0.426087,full_gpu,0.611993,alto
0.419332,0.422807,0.038462,0.353791,0.4375,0.614108,0.686813,0.503983,liquid,0.963855,0.8125,0.718901,0.923913,0.679474,0.853911,4,training,0.249634,0.261745,0.280465,0.427089,0.431004,success,0.053043,full_gpu,0.552469,baixo
0.234183,0.235965,0.149573,0.43923,0.53125,0.53527,0.549451,0.42338,hybrid,0.554217,0.525,0.484653,0.413043,0.603175,0.41435,2,inference,0.062042,0,0.076964,0.050164,0.024918,success,0.016522,mig,0.295591,moderado
0.406327,0.400877,0.25,0.471721,0.546875,0.520747,0.524725,0.420773,hybrid,0.831325,0.6875,0.481422,0.804348,0.746032,0.720103,4,fine_tuning,0.124573,0.114094,0.05949,0.027151,0.147992,success,0.374783,temporal_sharing,0.464374,moderado
0.253866,0.255263,0.083333,0.204573,0.414063,0.483402,0.521978,0.396085,hybrid,0.506024,0.625,0.497577,0.684783,0.619048,0.70265,2,inference,0.030777,0,0.082336,0.008308,0.019242,success,0.015652,full_gpu,0.300529,moderado
0.45826,0.459649,0.032051,0.338147,0.242188,0.379668,0.445055,0.363136,immersion,0.771084,0.8375,0.570275,0.869565,0.714286,0.871364,8,training,0.124573,0.684564,0.619608,0.196292,0.403816,success,0.105217,full_gpu,0.570899,baixo
0.36406,0.367544,0.121795,0.311673,0.28125,0.406639,0.467033,0.605833,immersion,0.710843,0.8875,0.495961,0.858696,0.698413,0.700065,4,fine_tuning,0.124573,0.080537,0.081008,0.131557,0.044106,success,0.070435,temporal_sharing,0.467549,baixo
0.331195,0.334211,0.209858,0.365824,0.351563,0.570539,0.659341,0.538163,hybrid,0.554217,0.7,0.516963,0.532609,0.714286,0.674855,4,inference,0.249634,0,0.065703,0.038721,0.009945,success,0.046087,full_gpu,0.37619,baixo
0.684359,0.679825,0.286325,0.389892,0.554688,0.746888,0.821429,0.673945,hybrid,0.879518,0.8875,0.791599,0.76087,0.857143,0.662573,16,training,0.249634,0.872483,0.714208,0.637827,0.432571,success,0.154783,full_gpu,1,moderado
0.378822,0.382456,0.051282,0.209386,0.289062,0.572614,0.684066,0.484951,liquid,0.86747,0.825,0.518578,0.771739,0.730159,0.828701,8,training,0.124573,0.597315,0.512626,0.836637,0.410194,success,0.050435,full_gpu,0.498501,baixo
0.514938,0.536842,0.517094,0.773767,0.609375,0.657676,0.684066,0.486944,hybrid,0.240964,0.3375,0.588045,0.228261,0.730159,0.43956,8,inference,0.007328,0,0.003439,0.0014,0.012107,aborted,0.177391,mig,0.664903,alto
0.208524,0.209649,0.226496,0.231047,0.453125,0.487552,0.513736,0.428248,air,0.361446,0.525,0.424879,0.51087,0.52381,0.401422,2,inference,0.249634,0,0.051344,0.040714,0.003351,success,0.037391,temporal_sharing,0.268166,moderado
0.85536,0.847368,0.403846,0.401925,0.648438,0.591286,0.582418,0.656585,hybrid,0.819277,0.925,0.938611,0.728261,0.888889,0.849386,16,training,1,0.302013,0.345076,0.374182,0.460462,success,0.226957,full_gpu,1,moderado
0.404218,0.40614,0.356838,0.575211,0.53125,0.605809,0.642857,0.488541,hybrid,0.240964,0.35,0.515347,0.206522,0.68254,0.374919,4,idle,0.00342,0,0.000782,0.000234,0.021296,success,0.286957,full_gpu,0.559083,alto
0.984183,0.975439,0.138889,0.493381,0.40625,0.564315,0.631868,0.560932,hybrid,0.927711,0.9375,0.966074,0.923913,0.873016,0.847447,16,training,0.374695,0.261745,0.887011,0.47715,0.588617,success,0.208696,full_gpu,1,baixo
0.616344,0.618421,0.215812,0.388688,0.34375,0.491701,0.557692,0.467296,liquid,0.86747,0.7375,0.6979,0.684783,0.809524,0.752424,8,fine_tuning,0.249634,0.154362,0.153825,0.134157,0.181666,success,0.292174,full_gpu,0.786949,moderado
0.348858,0.307895,0.303419,0.551143,0.492188,0.543568,0.574176,0.429527,hybrid,0.433735,0.55,0.483037,0.434783,0.619048,0.452489,4,inference,0.124573,0,0.055978,0.035777,0.47992,aborted,0.226087,temporal_sharing,0.488536,alto
0.500879,0.504386,0.192308,0.298436,0.570313,0.66805,0.711538,0.532802,liquid,0.277108,0.4125,0.612278,0.217391,0.730159,0.394312,8,idle,0.00342,0,0.00152,0.0005,0.038593,failed,0.478261,mig,0.691358,alto
0.156415,0.152632,0.094017,0.045728,0.28125,0.329876,0.365385,0.226468,liquid,0.313253,0.55,0.321486,0.576087,0.460317,0.639302,4,inference,0.124573,0,0.017031,0.007865,0.005838,success,0.021739,full_gpu,0.177513,baixo
0.86819,0.87193,0.50641,0.791817,0.882813,0.937759,0.958791,0.486944,air,0.578313,0.6875,0.927302,0.467391,0.952381,0.646412,16,training,0.374695,0.731544,0.664015,0.716145,0.729366,aborted,0.930435,full_gpu,1,alto
0.415641,0.417544,0.209858,0.587244,0.492188,0.616183,0.67033,0.611488,hybrid,0.216867,0.375,0.515347,0.173913,0.666667,0.374919,4,idle,0.001466,0,0.001225,0.000377,0.027242,running,0.295652,temporal_sharing,0.559083,alto
0.325923,0.32193,0.17735,0.44284,0.40625,0.437759,0.464286,0.357234,hybrid,0.53012,0.8375,0.515347,0.641304,0.666667,0.579832,4,fine_tuning,0.249634,0.100671,0.091383,0.036364,0.109562,success,0.038261,full_gpu,0.37425,moderado
0.044376,0.044737,0.053419,0.006017,0.054687,0.002075,0.010989,0.054687,air,0.180723,0.125,0.048465,0.043478,0.063492,0.219134,2,idle,0.000489,0,0.001166,0.000678,0.00173,success,0,none,0.067901,baixo
0.228207,0.225439,0.143162,0.474128,0.507813,0.46473,0.464286,0.429773,air,0.590361,0.575,0.38126,0.51087,0.507937,0.466063,2,inference,0.007328,0,0.04336,0.019058,0.010378,success,0.048696,temporal_sharing,0.332628,moderado
0.448506,0.45,0.202991,0.353791,0.335938,0.508299,0.582418,0.593243,hybrid,0.783133,0.725,0.693053,0.76087,0.793651,0.593407,4,fine_tuning,0.249634,0.087248,0.210437,0.086153,0.088482,success,0.047826,temporal_sharing,0.596737,baixo
0.218278,0.22193,0.134615,0.326113,0.335938,0.512448,0.587912,0.525819,hybrid,0.566265,0.9125,0.450727,0.923913,0.68254,0.811248,2,fine_tuning,0.062042,0.040268,0.05251,0.073444,0.062429,success,0.006957,full_gpu,0.313933,baixo
0.446837,0.448246,0.132479,0.510229,0.523437,0.595436,0.631868,0.58085,air,0.698795,0.8125,0.471729,0.815217,0.746032,0.733678,8,fine_tuning,0.249634,0.060403,0.150002,0.052339,0.120048,success,0.12,temporal_sharing,0.610317,baixo
0.448594,0.455263,0.196581,0.33574,0.335938,0.502075,0.574176,0.525917,hybrid,0.722892,0.6625,0.660743,0.717391,0.793651,0.700711,4,fine_tuning,0.187103,0.120805,0.155655,0.10375,0.093833,success,0.071304,full_gpu,0.573016,baixo
0.529174,0.522807,0.190171,0.308063,0.570313,0.539419,0.541209,0.544605,air,0.626506,0.8375,0.66559,0.695652,0.761905,0.640595,8,fine_tuning,0.249634,0.161074,0.191709,0.142701,0.099995,success,0.14,full_gpu,0.682451,moderado
0.390158,0.39386,0.24359,0.370638,0.492188,0.585062,0.629121,0.454116,hybrid,0.373494,0.475,0.491115,0.336957,0.634921,0.426632,4,inference,0.124573,0,0.036792,0.028615,0.023999,running,0.252174,temporal_sharing,0.541446,alto
0.553603,0.557895,0.517094,0.827918,0.609375,0.688797,0.725275,0.697551,liquid,0.240964,0.35,0.644588,0.206522,0.746032,0.4234,8,idle,0.001466,0,0.00093,0.000316,0.029404,aborted,0.504348,full_gpu,0.717813,alto
0.626714,0.625439,0.314103,0.638989,0.570313,0.645228,0.681319,0.719042,immersion,0.843373,0.775,0.675283,0.815217,0.84127,0.67744,8,training,0.499756,0.194631,0.16445,0.970866,0.21388,running,0.09913,full_gpu,0.904145,moderado
0.479789,0.481579,0.42094,0.647413,0.570313,0.543568,0.546703,0.567227,air,0.228916,0.3375,0.579968,0.217391,0.904762,0.387847,8,idle,0.00342,0,0.00093,0.000316,0.024539,aborted,0.145217,temporal_sharing,0.656085,alto
0.631722,0.632456,0.132479,0.386282,0.523437,0.622407,0.667582,0.602587,liquid,0.951807,0.925,0.65105,0.717391,0.793651,0.728507,8,training,0.124573,0.362416,0.462005,0.919259,0.375493,success,0.127826,full_gpu,0.752116,moderado
0.547803,0.541228,0.301282,0.575211,0.460938,0.612033,0.675824,0.54908,hybrid,0.566265,0.8625,0.432956,0.641304,0.698413,0.64512,8,fine_tuning,0.249634,0.107383,0.12695,0.067099,0.138857,success,0.122609,temporal_sharing,0.728219,moderado
0.331283,0.334211,0.356838,0.623345,0.492188,0.585062,0.629121,0.434445,air,0.385542,0.475,0.450727,0.391304,0.603175,0.413704,4,inference,0.062042,0,0.019082,0.010199,0.023458,running,0.234783,mig,0.488536,alto
0.874341,0.87807,0.24359,0.358604,0.921875,0.917012,0.917582,0.788532,air,0.650602,0.75,0.903069,0.543478,0.761905,0.685197,16,training,0.499756,0.563758,0.4574,0.58314,0.442895,success,0.930435,full_gpu,1,alto
0.890158,0.82193,0.33547,0.527076,0.648438,0.73029,0.766484,0.616406,hybrid,0.433735,0.5625,0.116317,0.141304,0.809524,0.504202,8,fine_tuning,0.124573,0.154362,0.115011,0.094094,0.286147,success,0.617391,temporal_sharing,0.823633,alto
0.905097,0.907895,0.559829,0.888087,0.960938,0.958506,0.958791,0.950821,air,0.518072,0.6625,0.919225,0.456522,0.679474,0.659341,16,fine_tuning,0.374695,0.295302,0.531191,0.450136,0.518567,aborted,0.947826,full_gpu,1,alto
0.573989,0.57807,0.232906,0.371841,0.492188,0.466805,0.472527,0.507328,liquid,0.819277,0.7375,0.6042,0.73913,0.746032,0.769877,8,fine_tuning,0.124573,0.04698,0.165469,0.043878,0.151992,success,0.125217,full_gpu,0.793122,moderado
0.390949,0.392982,0.104701,0.493381,0.445312,0.63278,0.708791,0.589948,liquid,0.722892,0.675,0.516963,0.913043,0.761905,0.698772,4,fine_tuning,0.187103,0.167785,0.112664,0.044379,0.138101,success,0.083478,full_gpu,0.441975,baixo
0.058348,0.057895,0.008547,0.116727,0.234375,0.134855,0.123626,0.108783,air,0.156627,0.2,0.116317,0.097826,0.111111,0.107951,4,idle,0.000489,0,0.000236,0.00056,0.001892,success,0,mig,0.075485,baixo
0.23058,0.22807,0.130342,0.044525,0.335938,0.348548,0.376374,0.347546,air,0.819277,0.6875,0.631664,0.717391,0.777778,0.755656,2,fine_tuning,0.093307,0.053691,0.076728,0.039775,0.054429,success,0.011304,mig,0.32037,baixo
0.586116,0.588596,0.239316,0.358604,0.609375,0.709544,0.752747,0.552474,liquid,0.373494,0.525,0.676898,0.336957,0.777778,0.491273,8,inference,0.062042,0,0.008752,0.006106,0.022918,success,0.582609,mig,0.779541,alto
0.290422,0.290351,0.151709,0.288809,0.46875,0.522822,0.554945,0.558916,liquid,0.493976,0.875,0.281099,0.684783,0.679474,0.678087,8,inference,0.124573,0,0.035184,0.023878,0.021783,success,0.057391,full_gpu,0.344533,baixo
0.015554,0.014912,0.047009,0.092659,0.210937,0.176349,0.186813,0.486944,air,0.180723,0.1,0.011309,0.119565,0,0.074984,1,idle,0.000489,0,0.000339,0.000619,0.002108,success,0,mig,0.029365,baixo
0.110984,0.111404,0.064103,0.143201,0.125,0.172199,0.211538,0.099292,air,0.457831,0.3625,0.197092,0.586957,0.380952,0.611506,4,inference,0.062042,0,0.005726,0.025512,0.001297,success,0.03913,temporal_sharing,0.128219,baixo
0.25167,0.250877,0.226496,0.501805,0.40625,0.556017,0.620879,0.466657,liquid,0.566265,0.7875,0.394184,0.608696,0.650794,0.588882,4,inference,0.124573,0,0.079738,0.016393,0.025134,success,0.084348,mig,0.289771,moderado
0.118629,0.125439,0.252137,0.237064,0.460938,0.549793,0.593407,0.320989,air,0.084337,0.425,0.227787,0.086957,0.253968,0.261797,4,idle,0.000489,0,0.000443,0.000455,0.03216,running,0.044348,none,0.209171,moderado
0.26696,0.264912,0.273504,0.528279,0.578125,0.593361,0.60989,0.486944,hybrid,0.578313,0.6,0.44588,0.467391,0.555556,0.571429,2,inference,0.124573,0,0.023215,0.031617,0.009675,success,0.029565,mig,0.34418,moderado
0.080668,0.078947,0.047009,0.194946,0.140625,0.209544,0.255495,0.148864,air,0.542169,0.7375,0.090468,0.51087,0.333333,0.307046,4,inference,0.015144,0,0.017607,0.005996,0.006864,success,0.035652,mig,0.102646,baixo
0.108699,0.109649,0.098291,0.113117,0.304688,0.201245,0.186813,0.231583,air,0.337349,0.5625,0.271405,0.586957,0.47619,0.497738,4,inference,0.007328,0,0.004634,0.009467,0.005189,success,0.033043,mig,0.148589,baixo
0.247276,0.24386,0.119658,0.293622,0.179688,0.321577,0.39011,0.381922,hybrid,0.73494,0.6,0.675283,0.891304,0.857143,0.799612,4,fine_tuning,0.124573,0.020134,0.075178,0.026979,0.026431,success,0.049565,full_gpu,0.308289,baixo
0.285325,0.278947,0.275641,0.32852,0.390625,0.481328,0.527473,0.392545,hybrid,0.60241,0.75,0.510501,0.717391,0.698413,0.573368,4,fine_tuning,0.249634,0.208054,0.036276,0.16051,0.164424,success,0.063478,temporal_sharing,0.344621,moderado
0.984183,0.981579,0.205128,0.359807,0.53125,0.612033,0.651099,0.660716,liquid,1,0.8875,0.84168,0.880435,0.888889,0.730446,16,training,0.499756,0.838926,0.271595,0.373941,0.594671,success,0.197391,full_gpu,1,baixo
0.200879,0.202632,0.115385,0.237064,0.375,0.383817,0.403846,0.349759,liquid,0.518072,0.6125,0.386107,0.51087,0.507937,0.438268,2,inference,0.030777,0,0.054782,0.008277,0.013999,success,0.027826,temporal_sharing,0.268342,moderado
0.384886,0.387719,0.228632,0.358604,0.492188,0.595436,0.642857,0.459034,hybrid,0.39759,0.525,0.491115,0.347826,0.634921,0.426632,4,inference,0.124573,0,0.036792,0.027592,0.022918,success,0.252174,temporal_sharing,0.52381,alto
0.453163,0.445614,0.25,0.172082,0.429688,0.539419,0.590659,0.482935,hybrid,0.855422,0.675,0.557351,0.793478,0.746032,0.74596,4,fine_tuning,0.374695,0.147651,0.088431,0.120283,0.108318,success,0.065217,full_gpu,0.512434,moderado
0.572935,0.576316,0.089744,0.344164,0.3125,0.641079,0.766484,0.481607,liquid,0.819277,0.95,0.684976,0.956522,0.793651,0.724628,16,training,0.749878,0.442953,0.804188,0.615837,0.338036,success,0.171304,full_gpu,0.700441,baixo
0.660808,0.65614,0.452991,0.755716,0.804688,0.854772,0.876374,0.857382,hybrid,0.481928,0.6375,0.749596,0.358696,0.825397,0.633484,8,inference,0.015144,0,0.006538,0.002423,0.020215,failed,0.643478,full_gpu,0.84127,alto
0.635325,0.632456,0.40812,0.620939,0.65625,0.661826,0.673077,0.699567,hybrid,0.554217,0.9375,0.765751,0.521739,0.873016,0.776988,8,training,0.499756,0.744966,0.290161,0.511882,0.331874,success,0.147826,full_gpu,0.774074,moderado
0.541213,0.539474,0.260684,0.44645,0.304688,0.543568,0.64011,0.554146,hybrid,0.542169,0.6375,0.694669,0.48913,0.809524,0.694893,8,fine_tuning,0.187103,0.174497,0.110908,0.076512,0.140857,running,0.137391,full_gpu,0.728042,moderado
0.790861,0.795614,0.452991,0.719615,0.804688,0.854772,0.876374,0.763942,air,0.542169,0.6625,0.838449,0.445652,0.679474,0.594699,16,fine_tuning,0.249634,0.261745,0.236028,0.214821,0.475326,running,0.265217,full_gpu,1,alto
0.007469,0.007018,0.070513,0.001203,0.289062,0.062241,0.008242,0.086358,hybrid,0.13253,0.175,0.016155,0.108696,0.063492,0.060116,1,idle,0.001466,0,0.001387,0.000428,0.00373,success,0,temporal_sharing,0.022399,baixo
0.935852,0.939474,0.346154,0.484958,0.921875,0.533195,0.409341,0.822957,air,0.433735,0.625,0.943457,0.293478,0.904762,0.568843,16,inference,0.062042,0,0.058929,0.021453,0.035349,running,0.12087,full_gpu,1,alto
0.372671,0.368421,0.192308,0.524669,0.28125,0.396266,0.453297,0.36466,hybrid,0.710843,0.7875,0.442649,0.728261,0.68254,0.63607,4,fine_tuning,0.249634,0.194631,0.115084,0.03072,0.149397,success,0.22087,full_gpu,0.495414,moderado
0.400351,0.404386,0.222222,0.326113,0.523437,0.655602,0.711538,0.577456,hybrid,0.686747,0.6625,0.594507,0.641304,0.777778,0.700711,4,fine_tuning,0.187103,0.134228,0.086645,0.156289,0.163991,running,0.294783,mig,0.503439,moderado
0.353076,0.354386,0.24359,0.404332,0.375,0.383817,0.403846,0.366283,hybrid,0.578313,0.8625,0.455574,0.75,0.650794,0.641241,4,fine_tuning,0.249634,0.187919,0.180655,0.111219,0.096157,success,0.04,mig,0.416226,moderado
0.552285,0.545614,0.200855,0.407942,0.320313,0.549793,0.642857,0.510623,immersion,0.831325,0.9,0.681745,0.826087,0.825397,0.926955,8,training,0.749878,0.684564,0.781594,0.595497,0.355927,success,0.106957,full_gpu,0.733598,baixo
0.655536,0.659649,0.346154,0.53911,0.6875,0.751037,0.78022,0.60657,liquid,0.46988,0.6,0.733441,0.402174,0.825397,0.53329,8,inference,0.062042,0,0.020558,0.013268,0.028323,running,0.652174,mig,0.858907,alto
0.340598,0.342982,0.200855,0.363418,0.429688,0.558091,0.615385,0.564621,liquid,0.674699,0.875,0.541195,0.869565,0.714286,0.621202,4,fine_tuning,0.374695,0.154362,0.090379,0.130971,0.057186,success,0.053913,full_gpu,0.480776,baixo
0.348418,0.341228,0.15812,0.416366,0.429688,0.419087,0.431319,0.382955,hybrid,0.819277,0.5625,0.515347,0.652174,0.698413,0.564964,4,fine_tuning,0.249634,0.187919,0.061542,0.097169,0.183666,success,0.044348,full_gpu,0.489859,moderado
0.914148,0.876316,0.730769,0.459687,0.367187,0.381743,0.403846,0.422396,hybrid,0.493976,0.6,0.436187,0.565217,0.634921,0.60892,8,inference,0.249634,0,0.027495,0.009335,0.008486,success,0.091304,mig,0.379453,baixo
0.041213,0.042105,0.209858,0.066185,0,0.10166,0.162088,0.064424,air,0.084337,0.1125,0.019386,0.086957,0,0.245637,2,idle,0.000489,0,0.000782,0.000629,0.001081,success,0,mig,0.056261,baixo
0.746924,0.741228,0.209858,0.7858,0.804688,0.834025,0.848901,0.939068,air,0.024096,0.4875,0.757674,0.108696,0.873016,0.542986,8,fine_tuning,0.124573,0.114094,0.100252,0.097163,0.22669,failed,0.73913,mig,0.920635,alto
0.237873,0.240351,0.200855,0.358604,0.453125,0.568465,0.620879,0.402823,hybrid,0.722892,0.9125,0.691438,0.75,0.793651,0.870071,4,fine_tuning,0.124573,0.181208,0.04454,0.09697,0.054916,success,0.06,temporal_sharing,0.277954,baixo
0.832425,0.835088,0.42735,0.299639,0.5625,0.605809,0.631868,0.735517,hybrid,0.722892,0.8375,0.84168,0.652174,0.857143,0.815126,16,training,1,0.174497,0.327292,0.791439,0.335549,failed,0.215652,full_gpu,1,moderado
0.343234,0.346491,0.209858,0.32852,0.328125,0.43361,0.486264,0.332497,liquid,0.614458,0.7625,0.390953,0.782609,0.571429,0.612799,4,inference,0.062042,0,0.07872,0.021836,0.010054,success,0.055652,full_gpu,0.418783,baixo
0.190158,0.186842,0.115385,0.269555,0.265625,0.282158,0.307692,0.239697,air,0.855422,0.5875,0.46042,0.728261,0.714286,0.577246,2,fine_tuning,0.062042,0.013423,0.048481,0.059779,0.024215,success,0.021739,full_gpu,0.257407,baixo
0.442619,0.437719,0.053419,0.11071,0.414063,0.473029,0.508242,0.306482,liquid,0.903614,0.9375,0.547658,0.902174,0.68254,0.700065,8,training,0.249634,0.590604,0.7296,0.674665,0.271066,success,0.06,full_gpu,0.579541,baixo
0.452636,0.454386,0.145299,0.38452,0.4375,0.576763,0.637363,0.423035,hybrid,0.831325,0.625,0.589661,0.76087,0.714286,0.688429,8,inference,0.249634,0,0.036054,0.042896,0.018756,success,0.090435,temporal_sharing,0.509259,moderado
0.324517,0.318421,0.094017,0.241877,0.390625,0.450207,0.486264,0.457755,hybrid,0.590361,0.85,0.439418,0.75,0.650794,0.689076,4,fine_tuning,0.249634,0.194631,0.023392,0.07591,0.142749,success,0.053043,full_gpu,0.414638,moderado
0.565378,0.559649,0.108974,0.352587,0.234375,0.417012,0.497253,0.475411,hybrid,0.927711,0.675,0.655897,0.826087,0.793651,0.745314,8,training,0.249634,0.469799,0.306188,0.213885,0.444841,success,0.112174,full_gpu,0.699118,moderado
0.756327,0.753509,0.17735,0.38452,0.304688,0.572614,0.678571,0.655552,hybrid,0.831325,0.925,0.857835,0.815217,0.904762,0.83969,16,training,0.249634,0.342282,0.423235,0.867497,0.761202,aborted,0.184348,full_gpu,0.971781,moderado
0.164236,0.163158,0.070513,0.166065,0.289062,0.273859,0.288462,0.165437,liquid,0.39759,0.675,0.376414,0.478261,0.492063,0.584357,2,inference,0.124573,0,0.020558,0.016445,0.012053,success,0.024348,temporal_sharing,0.218519,baixo
0.732162,0.731579,0.241453,0.280385,0.523437,0.549793,0.571429,0.534081,liquid,0.722892,0.8125,0.857835,0.76087,0.857143,0.723982,16,training,0.124573,0.651007,0.628994,0.886993,0.129236,success,0.22,full_gpu,1,moderado
